EI-10201A,LIC10201,FIC-10203,FIC-10101,TI-11701,PDIC-10102,LIC-10101,TI-10403,PIC-10201,PIC-10101,FI-10302
14.60029697,168.8099,0,3.227442503,37,0.051,151.6554108,193.2,1.48531127,1.585785985,14.11094475
14.64803886,168.8345,0,3.227442503,37,0.0508,151.5324402,193.1,1.484985709,1.585677385,21.52719307
14.65237904,169.0189,0,3.307144403,37,0.051,151.2127075,193.2,1.48531127,1.585351944,29.708395
14.66322994,168.9944,0,3.227442503,37,0.0508,151.2004089,193.2,1.486721754,1.585785985,31.46615982
14.68601513,169.0374,0,3.227442503,37,0.0509,150.9852142,193.2,1.486613274,1.586871028,27.2453537
14.69795132,169.0497,0,3.307144403,37,0.050490528,150.7700195,193.2,1.486938834,1.586545467,14.18689728
14.70337582,169.1419,0,3.227442503,37,0.0502,150.6163025,193.2,1.489868402,1.59131968,14.13807106
14.75220299,169.1665,0,3.227442503,37,0.050707534,150.5978546,193.3,1.491821527,1.593272686,16.73674202
14.75762844,169.1911,0,3.227442503,37,0.0507,150.2719727,193.3,1.492472529,1.594140768,15.16885853
14.79668903,169.1296,0,3.307144403,37,0.0509,150.3334656,193.3,1.493774533,1.595768332,25.07527351
14.82164574,169.1112,0,3.227442503,37,0.0506,150.1736145,193.3,1.495076537,1.597612858,31.62891579
14.81622028,169.1604,0,3.307144403,37,0.050707534,150.1121216,193.2,1.495619059,1.598155379,32.83330917
14.83466625,169.1727,0,3.227442503,37,0.0507,149.9645538,193,1.495727658,1.597721338,25.0427227
14.86613178,169.3141,0,3.307144403,37,0.0506,149.8046875,193,1.495402098,1.59826386,17.96826172
14.87155724,169.2895,0,3.307144403,37,0.0508,149.7431946,193,1.495402098,1.597721338,15.17428398
14.93123436,169.2095,0,3.227442503,37,0.051,149.6263733,193,1.49637866,1.598155379,16.54685974
14.9735508,169.2218,0,3.307144403,37,0.0509,149.5833435,193,1.495944619,1.598806381,15.5811739
14.98114586,169.2034,0,3.227442503,37,0.0514,149.4911194,193,1.495944619,1.59826386,13.73660564
14.98114586,169.271,0,3.307144403,36.9,0.0509,149.3251038,193,1.49616158,1.598155379,13.95903969
15.00718689,169.0804,0,3.307144403,36.9,0.0505,149.2205811,193,1.49616158,1.59848094,15.41299248
15.02888775,169.0804,0,3.307144403,37,0.0514,149.2267151,193,1.495727658,1.597287416,14.46358299
15.09724522,169.1911,0,3.227442503,37,0.0511,148.9746399,193,1.495293617,1.598697901,13.81798363
15.11894608,169.0989,0,3.307144403,37,0.0514,148.9192963,193,1.495944619,1.598372459,13.18323612
15.09724522,169.2341,0,3.307144403,37,0.0511,148.8762512,193,1.495836139,1.59848094,14.51783466
15.13847733,169.2833,0,3.227442503,37,0.0506,148.802475,193,1.495402098,1.598697901,12.43998337
15.10050106,169.1296,0,3.227442503,37,0.0505,148.581131,193.2,1.495402098,1.598697901,13.03133011
15.12220192,169.2526,0,3.307144403,37,0.0511,148.4520111,193.2,1.495402098,1.597829938,12.05479431
15.15800762,169.3202,0,3.307144403,37,0.0509,148.4335632,193.2,1.495185137,1.598155379,12.24467564
15.18621922,169.3018,0,3.227442503,37,0.0512,148.4274139,193.1,1.495076537,1.597938418,13.28088951
15.192729,169.351,0,3.307144403,36.9,0.0509,148.2921448,193.1,1.495076537,1.598155379,12.84144783
15.21117496,169.2833,0,3.307144403,37,0.0514,148.1814728,193.2,1.494534016,1.597070336,13.80713367
15.23287582,169.105,0,3.307144403,37,0.0514,148.0892334,193.2,1.494642615,1.596853375,14.04041767
15.27953243,169.1973,0,3.227442503,37,0.0514,147.9662781,193.2,1.493774533,1.597395897,12.99335384
15.29038239,169.1973,0,3.227442503,37,0.0516,147.9355316,193.3,1.494208574,1.596853375,12.98250294
15.29038239,169.1788,0,3.227442503,37,0.0505,147.8986359,193.3,1.493666053,1.596853375,13.10185814
15.31533813,169.1296,0,3.307144403,37,0.0509,147.8617554,193.3,1.493232012,1.596202374,13.1398344
15.35982513,169.228,0,3.227442503,37,0.0507,147.7264709,193.3,1.492472529,1.595442772,12.69496727
15.39129162,169.0989,0,3.307144403,36.9,0.0512,147.6834412,193.2,1.492038488,1.59490025,12.84144783
15.41407681,169.0435,0,3.227442503,37,0.0516,147.6465454,193.2,1.491495967,1.594574809,12.29892826
15.41841698,169.1358,0,3.227442503,37,0.0505,147.5420227,193.2,1.491061926,1.594032288,12.12532139
15.48894501,169.1481,0,3.307144403,37,0.0507,147.4743958,193.2,1.490193963,1.592187643,11.88118744
15.47375393,169.1296,0,3.307144403,37,0.051,147.3083801,193.3,1.489759922,1.592513204,10.40010834
15.49328518,169.1112,9.638898,8.720068932,37,0.0511,147.1423645,193.3,1.488566399,1.591211081,9.971517563
15.54862213,169.1296,0,3.384970188,37,0.051,146.9579163,193.3,1.488566399,1.590777159,9.830462456
15.61372471,169.1296,0,3.384970188,37,0.0509,146.7919006,193.3,1.487806797,1.590343118,10.53031254
15.67231655,169.2895,0,3.307144403,37,0.050707534,146.7980347,193.3,1.486396313,1.589583635,9.79791069
15.69944286,169.105,0,3.307144403,37,0.0514,146.7304077,193.3,1.485853791,1.588498592,9.239115715
15.68967724,169.2526,0,3.307144403,37,0.0514,146.5705566,193.3,1.485528231,1.587956071,9.483249664
15.69076252,169.3141,0,3.227442503,37,0.0516,146.4783173,193.3,1.483683705,1.586545467,9.727383614
15.72331333,169.3817,0,3.384970188,37,0.0512,146.4229736,193.4,1.481839061,1.585134864,9.765359879
15.71680355,169.1788,0,3.307144403,37,0.0514,146.404541,193.4,1.480754018,1.584375381,9.456123352
15.67231655,169.1296,15.43967,16.15334129,37,0.0524,146.3000183,193.4,1.479994535,1.584917903,9.450697899
15.70812321,169.105,16.0225,16.56718826,37,0.0526,146.1524353,193.4,1.478475451,1.584158421,8.712870598
15.73416424,168.9944,16.15547,16.61427689,37,0.0521,145.9556885,193.3,1.477281928,1.581554294,9.749084473
15.76020527,168.8099,15.96517,16.48840904,37,0.0516,145.808136,193.3,1.476196885,1.581554294,9.266241074
15.80903149,168.9144,16.0225,16.64559555,37,0.0521,145.5252991,193.3,1.475545883,1.58036077,8.859351158
15.80252171,168.9759,16.0225,16.53572083,37,0.0527,145.4515076,193.3,1.473918319,1.579492688,7.850264072
15.84592342,168.9267,15.94602,16.50419426,37,0.0516,145.4084778,193.3,1.472833276,1.578082204,7.947917938
15.90885544,168.9329,15.96517,16.56718826,37,0.0526,145.3162537,193.3,1.472616315,1.577322602,7.692933559
15.89149475,168.5947,33.83565,33.83430862,37,0.0539,145.2977905,193.3,1.47098875,1.578733206,7.416248322
15.93815136,168.484,33.80854,33.84970093,37,0.054,145.0395508,193.4,1.470120668,1.577214122,7.627830982
15.93489647,168.2504,33.95287,33.82661438,37,0.0539,145.0518494,193.4,1.469035625,1.575912118,7.188389778
15.97829819,168.0967,33.7452,33.78039169,37,0.053383969,145.107193,193.4,1.467408061,1.575152516,6.982232094
15.9609375,167.654,36.09087,36.73476028,37,0.0541,144.8674011,193.5,1.465780497,1.575912118,7.139563084
15.97829819,167.5064,45.7881,45.67144394,37,0.0549,144.8182068,193.5,1.464695454,1.574067473,7.324019909
16.00867844,167.2666,45.54047,45.64292908,37,0.0549,144.8305054,193.6,1.463284969,1.57276547,7.307744026
16.05208015,166.8608,45.70794,45.87057495,37,0.055047695,144.7690125,193.6,1.450806975,1.557791948,7.204665184
16.04882622,166.5903,45.67449,45.71134186,37,0.055047695,143.8467407,193.6,1.447985888,1.553994298,11.47972298
16.05750656,166.3628,45.82813,45.89894867,37,0.0546,143.6868744,193.6,1.4451648,1.550739169,12.48338509
16.06401634,166.0246,45.82146,45.83081818,37,0.0554,143.588501,193.7,1.442669153,1.549003124,17.13278198
16.09114265,165.7602,45.76808,45.91029358,37,0.0552,143.3302612,193.8,1.441041589,1.547809482,15.67882729
16.14539337,165.4774,45.70794,45.78533936,37,0.0549,143.1703949,193.9,1.439305544,1.546073437,11.83778572
16.16818047,165.336,45.76139,45.97264862,37,0.0549,143.2564697,193.9,1.437569499,1.543360829,7.774311543
16.14756393,164.9547,45.8348,46.06884384,37,0.0554,143.2011414,194,1.436592937,1.542492867,7.52475214
16.22785759,164.426,45.75472,45.90462112,37,0.0543,142.8506775,194.1,1.435507894,1.542492867,8.598941803
16.23762321,163.9218,45.68787,45.99530029,37,0.055,142.8691101,194.1,1.43409729,1.540865302,7.692933559
16.20724106,163.7373,46.06095,45.93297958,37,0.0545,142.930603,194.2,1.433229327,1.539671779,9.879288673
16.15624428,163.7988,45.87479,46.02360153,37,0.0546,142.8568115,194.2,1.432469845,1.539346218,8.029295921
16.06944084,163.6881,45.58743,45.83081818,37,0.0554,142.8691101,194.2,1.431384802,1.538044214,10.99145508
16.03797531,163.5221,45.67449,45.96131897,37,0.055,142.8383789,194.3,1.429540157,1.535874128,23.71897316
16.03906059,163.3377,45.70125,45.89894867,37,0.0545,142.6231689,194.3,1.429431677,1.535982609,30.71748161
16.06293106,163.061,45.67449,45.94431686,37,0.0549,142.3280334,194.4,1.429106116,1.535331607,19.95388603
16.04665565,162.9319,45.8348,45.77396011,37,0.055047695,142.3649292,194.4,1.428021073,1.534680605,17.4203167
15.98914814,162.7782,45.73467,45.91029358,37,0.0541,142.2788544,194.5,1.427912593,1.533812523,14.19232273
15.92838573,162.4707,45.72131,45.90462112,37,0.0546,142.3895264,194.6,1.426502109,1.533595562,24.3048954
15.90017509,162.274,45.80145,46.08014679,37,0.054830689,142.2665558,194.7,1.425634027,1.532184958,27.10972404
15.93272591,162.0342,45.66111,45.87625122,37,0.0551,142.2419586,194.7,1.424657464,1.530991435,30.31601715
15.87630463,161.7083,45.62763,45.91596603,37,0.0548,142.2112122,194.8,1.424657464,1.531533957,46.79777527
15.84049797,161.5792,45.62093,45.80239868,37,0.0543,142.1497345,194.8,1.424332023,1.530665874,36.32713699
15.81662655,161.1672,45.6678,46.04056931,37,0.0549,142.2173767,194.8,1.42324698,1.530882955,26.48582649
15.71571827,160.7676,45.74136,45.84217834,37,0.0547,142.1435852,194.8,1.423789501,1.530014873,19.3788147
15.71354866,160.3556,45.8548,46.02360153,37,0.0545,142.0820923,194.9,1.423138499,1.529472351,21.48379135
15.71571827,160.0605,45.80812,45.91029358,37,0.055,141.8546143,195,1.422053456,1.528387308,15.54319763
15.76562977,159.8453,45.8348,45.92730713,37,0.0549,141.959137,195,1.422161937,1.527410746,27.21280289
15.57791805,159.3288,45.68787,45.92730713,37,0.0543,141.811554,195.1,1.421402335,1.527193785,15.73850441
15.55404758,158.9292,45.68787,45.80239868,37,0.054830689,141.6885986,195.2,1.412722111,1.515909314,29.16587448
15.49437046,158.8738,45.66111,45.75688934,37,0.0553,141.2397461,195.2,1.411745548,1.515909314,24.25064278
15.44988346,158.6525,45.77475,45.8592186,37,0.0556,140.8646851,195.2,1.408815861,1.511569262,35.00881577
15.40756702,158.4373,45.84147,46.14226913,37,0.0549,141.2212982,195.3,1.406645894,1.509833097,40.77037811
15.35982513,158.2159,45.74136,46.18175888,37,0.054830689,141.0368347,195.4,1.404584289,1.50733757,17.00800133
15.30448818,157.8347,45.70794,46.02360153,37,0.0546,140.926178,195.5,1.403390765,1.506252527,17.33893967
15.31642342,157.681,45.72799,45.97264862,37,0.054,140.4957733,195.5,1.401871681,1.503865361,26.12233734
15.23613071,157.5703,45.62093,46.02360153,37,0.0545,139.9977417,195.6,1.40143764,1.504299402,51.55025101
15.16885853,157.1707,45.76139,46.19303131,37,0.055,139.8378754,195.7,1.401003599,1.503756881,70.1858139
15.13847733,157.1215,45.90809,46.10274887,37,0.0552,139.6288147,195.8,1.400135636,1.502997398,54.64261246
15.11026573,156.8755,45.90143,46.08014679,37,0.0547,139.8440247,195.9,1.400244117,1.502671838,63.45856094
14.98548603,156.5435,45.86813,46.13098145,37,0.0541,138.9770813,196.1,1.399593115,1.502346396,66.91441345
14.93774509,156.3898,45.74136,46.0518837,37,0.0553,139.1615295,196.1,1.400461078,1.502997398,69.47511292
14.91387367,156.2054,45.86813,46.10274887,37,0.0546,138.9524841,196.1,1.399701595,1.502129316,62.07513809
14.88674736,155.8303,45.80145,46.00096512,37,0.0543,139.0262756,196.1,1.399267554,1.501369834,64.91793823
14.859622,155.6274,45.67449,46.13098145,37,0.0545,138.5220947,196.2,1.398725033,1.501369834,61.76589966
14.77173328,155.2216,45.63433,46.01794052,37,0.0549,138.2392578,196.3,1.398725033,1.502129316,61.14742661
14.76196861,154.9756,45.76139,46.06884384,36.9,0.0548,138.1039734,196.4,1.399267554,1.501912355,62.39522552
14.69903564,154.7481,45.45987,45.98963928,36.9,0.0543,137.8887787,196.5,1.399050593,1.502129316,60.71883774
14.60572243,154.5145,45.70125,46.08014679,36.9,0.0541,137.6120911,196.5,1.405669332,1.510267138,62.15108871
14.58836174,153.9365,45.72799,46.0518837,37,0.0539,137.2616272,196.5,1.406211853,1.510484219,60.38790131
14.53953457,153.7767,45.84147,45.89894867,37,0.0546,137.1140747,196.5,1.407296896,1.512003183,59.67720032
14.49504852,153.5861,45.72131,45.90462112,37,0.0543,137.1509552,196.6,1.407730818,1.511894703,62.81838989
14.4549017,153.334,45.84147,45.96131897,36.9,0.0544,137.077179,196.6,1.407513857,1.512437224,58.80374146
14.41909599,152.8851,45.8348,45.79671478,36.9,0.0545,137.0525818,196.6,1.407188416,1.512545705,65.42248535
14.40281963,152.5961,45.87479,45.91029358,36.9,0.0542,137.2862244,196.6,1.406862855,1.511569262,58.31547165
14.3713541,152.2764,45.76808,45.84785843,36.9,0.0543,137.077179,196.7,1.410443425,1.514390349,20.43130302
14.30625153,151.8891,45.92806,45.85354233,36.9,0.0538,137.4091949,196.6,1.411637068,1.516994357,42.52271652
14.2357235,151.7784,45.67449,45.80239868,36.9,0.0545,137.1509552,196.7,1.412830591,1.518513441,44.95320511
14.25091457,151.5324,45.58743,45.65433884,36.9,0.0543,137.4214935,196.7,1.413915634,1.519490004,27.16397667
14.21836281,150.9729,45.86147,45.77396011,37,0.0539,137.9625549,196.7,1.414241076,1.520141006,31.26000214
14.20859814,150.7024,39.80367,39.90168381,37,0.0532,137.4399414,196.7,1.414892197,1.519706964,22.77498817
14.16736603,150.4872,39.46438,39.50157547,37,0.0536,137.8826294,196.7,1.414566636,1.519598484,56.82896805
14.15000534,150.3273,39.71912,39.74474335,37,0.0539,137.230896,196.7,1.415000677,1.520032525,51.3006897
14.15109062,150.1429,39.61897,39.61348724,37,0.0541,137.5014191,196.8,1.415434718,1.519815564,56.23219681
14.12722015,149.9215,39.51855,39.70541382,37,0.0536,137.4153442,196.8,1.415434718,1.520141006,60.28482056
14.10551929,149.6756,39.58038,39.58060455,37,0.0539,137.6428375,196.8,1.415000677,1.519815564,34.16248322
14.09575367,149.4358,35.05126,34.87280655,37,0.0528,137.605957,196.7,1.41586864,1.520683527,22.13481522
14.05886269,149.1099,26.93587,26.92545891,37,0.0532,137.3845978,196.7,1.416736722,1.519598484,26.31221962
14.02848148,149.0607,25.06699,25.31022835,37,0.0527,137.7658081,196.7,1.417062163,1.521117568,27.82042503
13.98507977,148.9377,25.12787,25.25873184,37,0.0528,137.4829712,196.8,1.417279243,1.520141006,26.63773155
13.98073959,148.9131,25.05479,25.23810387,37,0.0523,137.7166138,196.8,1.417279243,1.520792007,23.65387154
13.95361328,148.7963,15.40003,15.84408092,37,0.052,137.3907471,196.7,1.418255806,1.520249486,27.52203941
13.93082809,148.5873,14.93661,15.44458389,37,0.051937249,137.9318237,196.6,1.418147206,1.519273043,19.62294769
13.95469856,148.4951,14.93661,15.47826862,37,0.052154254,138.0240479,196.6,1.417279243,1.518730521,8.560965538
13.9666338,148.4828,14.83395,15.49508476,37,0.0521,138.269989,196.6,1.417713284,1.519273043,16.14539528
13.97097397,148.4336,14.95706,15.44458389,37,0.052,138.3929749,196.5,1.418038726,1.519164443,10.88837624
13.95578384,148.3106,14.75131,15.47826862,37,0.052,138.4237061,196.6,1.417496204,1.520141006,21.91780663
13.93408298,148.2921,14.93661,15.56216335,37,0.0521,138.4237061,196.6,1.416953683,1.518513441,5.370947838
13.94927311,148.2061,14.73058,15.49508476,37,0.0515,138.1654663,196.5,1.417496204,1.519490004,58.81459045
13.9666338,148.2122,14.89563,15.42771435,37,0.0521,138.0547943,196.4,1.416953683,1.519164443,40.06510162
13.94927311,148.0524,14.83395,15.81117344,37,0.0518,138.1347351,196.4,1.418147206,1.520249486,27.89637756
13.94384766,148.0155,14.93661,16.29778481,37,0.0523,138.0916748,196.3,1.426502109,1.530991435,29.05737114
13.95578384,147.9355,14.75131,16.31375504,37,0.052,138.2515564,196.2,1.42704463,1.531099916,35.1010437
13.98073959,147.9048,14.79269,16.31375504,37,0.0521,138.3191833,196.1,1.428021073,1.532293439,34.93828583
13.99376011,147.665,14.89563,16.32971001,37,0.052154254,138.3929749,196,1.427912593,1.532184958,30.2075119
13.97965431,147.5728,14.85454,16.29778481,37,0.0519,138.0916748,196.1,1.428346634,1.533053041,22.55798149
13.99918556,147.5912,14.8751,16.23374557,37,0.0514,138.3314819,196,1.429540157,1.533378482,19.34626198
14.02956581,147.5605,14.83395,16.32971001,37,0.0523,138.0363464,195.9,1.429648638,1.533812523,14.96270084
14.0469265,147.4621,14.77201,16.31375504,37,0.052154254,137.6243896,195.8,1.430082679,1.534355044,9.287941933
14.06754303,147.4928,14.8751,16.24978065,37,0.0522,137.9072266,195.8,1.430299759,1.535006046,20.44215393
14.10443401,147.4744,14.8751,16.24978065,37,0.0524,138.2884369,195.8,1.43084228,1.535331607,24.25064278
14.11636925,147.4744,14.85454,16.26579666,37,0.0516,138.1900635,195.7,1.431710243,1.535548568,11.81066036
14.13698483,147.3268,14.85454,16.21769714,37,0.0525,138.2453918,195.6,1.431927323,1.536633611,11.56652641
14.14349556,147.2899,14.83395,16.31375504,37,0.0518,138.3437805,195.6,1.431384802,1.535874128,9.683981895
14.14892101,147.0993,14.8751,16.24978065,37,0.0518,138.2884369,195.5,1.431927323,1.535765648,3.960395813
14.185812,147.1362,14.85454,16.16945457,37,0.0513,138.3806763,195.5,1.432252765,1.536959171,19.61752319
14.20751286,147.2592,14.85454,16.24978065,37,0.0516,138.3806763,195.5,1.431818724,1.536850691,9.293367386
14.23246861,147.2223,14.77201,16.24978065,37,0.0518,138.5589752,195.5,1.432361245,1.536633611,11.39291954
14.26936054,147.1362,14.95706,16.21769714,37,0.0523,138.5835724,195.5,1.433771849,1.537610173,0.0109
14.29214573,147.0993,14.77201,16.34564972,37,0.0524,138.638916,195.4,1.433880329,1.538478136,0.206157595
14.33988762,147.0194,14.85454,16.24978065,37,0.0518,138.6143188,195.4,1.434639812,1.539671779,15.99348927
14.39522457,147.0809,14.83395,16.26579666,37,0.0521,138.3745117,195.4,1.434639812,1.539020658,6.955106258
14.41367054,147.0932,14.85454,16.23374557,37,0.0518,138.3745117,195.3,1.435182333,1.539563179,29.01396942
14.43103123,147.0993,14.89563,16.26579666,37,0.0519,138.2884369,195.3,1.435182333,1.53988874,19.25946045
14.40607548,147.0317,25.15219,26.22979546,37,0.0531,138.4237061,195.3,1.434422851,1.540322781,21.94493294
14.43103123,146.9579,25.60976,26.41775322,37,0.0523,138.3068848,195.3,1.435507894,1.541516304,13.56842518
14.47877312,147.0071,25.65745,26.69233513,37,0.052,138.2822876,195.2,1.435724854,1.542601347,14.91930008
14.4657526,146.921,25.75256,26.74106979,37,0.053,138.1039734,195.2,1.435616374,1.542058825,11.89203835
14.47877312,146.8472,25.64553,26.56520271,37,0.053,138.0424957,195.2,1.435724854,1.542058825,10.75274658
14.49287796,146.466,25.72882,26.72158623,37,0.053600974,138.0670929,195.2,1.436484456,1.542601347,17.61019897
14.50264359,146.0295,25.66936,26.63373184,37,0.0533,137.784256,195.2,1.437352419,1.543903351,25.93245506
14.44188118,146.3922,25.66936,26.78971672,37,0.0524,137.827301,195.1,1.437569499,1.543903351,20.17089272
14.49287796,146.3246,25.76443,26.6630497,37,0.0528,137.5444641,195.1,1.43778646,1.543577909,18.80374336
14.45924187,146.3615,25.59782,26.61417007,37,0.0532,137.6305389,195.1,1.439305544,1.545530915,0.0109
14.45707226,146.1709,25.76443,26.63373184,37.1,0.0533,137.5075684,195,1.438220501,1.544554472,0.0163
14.43103123,145.9373,25.75256,26.6630497,37.1,0.0529,137.3784485,195,1.439956546,1.544988394,4.530041695
14.44405174,146.0602,25.75256,26.67281532,37.1,0.0529,137.458374,195,1.441909671,1.54715848,12.45083332
14.4711771,146.1524,25.75256,26.68257523,37,0.0526,137.5444641,194.9,1.443537235,1.548460603,6.526515484
14.47009277,146.1402,25.76443,26.64350891,37,0.0528,137.5383148,194.9,1.44494772,1.550739169,15.57032394
14.45381641,146.3,25.75256,26.67281532,37,0.0532,137.4153442,194.8,1.446249843,1.552149653,15.85243416
